,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,senator,ptr_link,disclosure_date,id,senatorId,alpha
184,2022-08-10,Spouse,SRVR,Pacer Benchmark Data & Infrastructure Real Estate,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,184,101,
185,2022-08-10,Spouse,CEF,Sprott Physical Gold & Silver Trust,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,185,101,
186,2022-08-10,Spouse,GLD,SPDR Gold Trust,Other Securities,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,186,101,
187,2022-08-10,Spouse,GNR,SPDR S&P Global Natural Resources ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,187,101,
188,2022-08-10,Spouse,CIBR,First Trust Nasdaq Cybersecurity ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,188,101,
189,2022-08-10,Spouse,LDP,Cohen & Steers Limited Duration Preferred and Inco,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,189,101,
190,2022-08-10,Spouse,QTEC,First Trust NASDAQ-100-Technology Sector Index Fun,Other Securities,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,190,101,
191,2022-08-10,Spouse,GDXJ,VanEck Vectors Junior Gold Miners ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,191,101,
192,2022-08-10,Spouse,MOO,VanEck Agribusiness ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,192,101,
195,2022-08-10,Spouse,DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth F,Other Securities,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,195,101,
196,2022-08-10,Spouse,FINX,Global X FinTech ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,196,101,
201,2022-08-09,Spouse,FIASX,Fidelity Advisor International Small Cap Class A,Other Securities,Sale (Full),"$15,001 - $50,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ba5ba5e2-085a-45ce-9075-fb818e972877/,2022-09-02,201,101,
202,2022-08-19,Self,BKEPP,Blueknight Energy Partners L.P. - Series A Preferr,Stock,Sale (Full),"$15,001 - $50,000",Asset sold by Roundstone Ventures LLC,"William F Hagerty, Iv",https://efdsearch.senate.gov/search/view/ptr/41063ac9-dfc3-4b5b-b43d-7bd012bae17e/,2022-09-02,202,107,
203,2022-07-20,Self,HR,HEALTHCARE REALTY TR INC (Exchanged)  Healthcare Realty Trust Incorporated Common Stock (Received),Stock,Exchange,"$1,001 - $15,000",--,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/a2d04863-1aae-4d0d-9147-1de6d28f6be4/,2022-08-22,203,108,
204,2022-07-06,Self,--,"BetterCloud  Company: BetterCloud &nbsp;(New York, NY)  Description:&nbsp;Cloud Storage",Other Securities,Sale (Partial),"$1,000,001 - $5,000,000","Underlying asset of New Amsterdam BC Investors, LLC",Mark R Warner,https://efdsearch.senate.gov/search/view/ptr/da98ff4a-4e03-4e8a-a824-c50a93e4a267/,2022-08-18,204,109,
207,2021-09-15,Spouse,--,"Emida Corporation  Company: Emida Corporation &nbsp;(Foothill Ranch, CA)  Description:&nbsp;Financial technology",Non-Public Stock,Sale (Full),"$50,001 - $100,000",--,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/8ac1ad57-0e4e-4c79-bccb-0d9145d7461b/,2022-08-15,207,103,
208,2021-09-15,Spouse,--,"Emida Corporation  Company: Emida Corporation &nbsp;(Foothill Ranch, CA)  Description:&nbsp;Financial technology",Non-Public Stock,Sale (Full),"$100,001 - $250,000",--,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/8ac1ad57-0e4e-4c79-bccb-0d9145d7461b/,2022-08-15,208,103,
209,2021-09-15,Self,--,"Emida Corporation  Company: Emida Corporation &nbsp;(Foothill Ranch, CA)  Description:&nbsp;Financial technology",Non-Public Stock,Sale (Full),"$50,001 - $100,000",--,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/8ac1ad57-0e4e-4c79-bccb-0d9145d7461b/,2022-08-15,209,103,
213,2022-07-27,Self,--,Call Sep 22 CBT Soybeans,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/213f297e-85a8-45ce-9d16-6154ccd71fde/,2022-08-15,213,100,
215,2022-07-08,Self,--,Aug 22 Soybean Meal,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/213f297e-85a8-45ce-9d16-6154ccd71fde/,2022-08-15,215,100,
216,2022-07-07,Self,--,Dec 22 Soybean Meal,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/213f297e-85a8-45ce-9d16-6154ccd71fde/,2022-08-15,216,100,
220,2022-07-20,Unknown,Unknown,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,Unknown,Unknown,nan,John Boozman,https://efdsearch.senate.gov/search/view/paper/a2384543-f25f-427f-8935-853f6c6dcfd7/,2022-07-20,220,104,
221,2022-06-23,Joint,LMT,Lockheed Martin Corporation Common Stock,Stock,Sale (Full),"$50,001 - $100,000",--,Debra S Fischer,https://efdsearch.senate.gov/search/view/ptr/dd07f9c3-7244-4a84-8b97-55c68f381c31/,2022-07-20,221,111,
222,2022-06-23,Joint,KO,Coca-Cola Company (The) Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Debra S Fischer,https://efdsearch.senate.gov/search/view/ptr/dd07f9c3-7244-4a84-8b97-55c68f381c31/,2022-07-20,222,111,
223,2022-06-23,Joint,CSCO,"Cisco Systems, Inc. - Common Stock",Stock,Sale (Full),"$1,001 - $15,000",--,Debra S Fischer,https://efdsearch.senate.gov/search/view/ptr/dd07f9c3-7244-4a84-8b97-55c68f381c31/,2022-07-20,223,111,
224,2022-06-23,Joint,CAT,"Caterpillar, Inc. Common Stock",Stock,Sale (Full),"$50,001 - $100,000",--,Debra S Fischer,https://efdsearch.senate.gov/search/view/ptr/dd07f9c3-7244-4a84-8b97-55c68f381c31/,2022-07-20,224,111,
225,2021-12-28,Child,SBNY,Signature Bank - Common Stock,Stock,Sale (Full),"$15,001 - $50,000",Asset sold in DC 3 Trust,"William F Hagerty, Iv",https://efdsearch.senate.gov/search/view/ptr/a285e53c-f72f-4bbb-afaf-0c19ce7e0c5a/,2022-07-20,225,107,
226,2021-12-28,Child,SBNY,Signature Bank - Common Stock,Stock,Sale (Full),"$15,001 - $50,000",Asset sold in DC 2 Trust,"William F Hagerty, Iv",https://efdsearch.senate.gov/search/view/ptr/a285e53c-f72f-4bbb-afaf-0c19ce7e0c5a/,2022-07-20,226,107,
227,2021-12-28,Child,SBNY,Signature Bank - Common Stock,Stock,Sale (Full),"$15,001 - $50,000",Asset sold in DC 1 Trust,"William F Hagerty, Iv",https://efdsearch.senate.gov/search/view/ptr/a285e53c-f72f-4bbb-afaf-0c19ce7e0c5a/,2022-07-20,227,107,
228,2022-06-16,Spouse,INTC,Intel Corporation - Common Stock,Stock,Sale (Full),"$15,001 - $50,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,228,110,
229,2022-06-16,Spouse,F,Ford Motor Company Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,229,110,
230,2022-06-30,Spouse,MMM,3M Company Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,230,110,
232,2022-06-17,Spouse,MSFT,Microsoft Corporation - Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,232,110,
233,2022-06-17,Spouse,IBM,International Business Machines Corporat,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,233,110,
234,2022-06-17,Spouse,INTC,Intel Corporation - Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,234,110,
235,2022-06-17,Spouse,KO,Coca-Cola Company (The) Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,235,110,
236,2022-06-17,Spouse,BMY,Bristol-Myers Squibb Company Common Stock,Stock,Sale (Partial),"$1,001 - $15,000",--,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/3ec54964-5549-470b-bdcc-da34d2ddf5c2/,2022-07-15,236,110,
237,2022-06-21,Joint,RPM,RPM International Inc. Common Stock,Stock,Sale (Partial),"$15,001 - $50,000",Third Party investment professional manages portfolio and oversees long-term diversification strategy that regularly includes similar transactions.,Daniel S Sullivan,https://efdsearch.senate.gov/search/view/ptr/1d4c2a70-18ec-4a6a-a524-707e6c937aca/,2022-07-14,237,102,
238,2022-06-30,Self,VTIP,Vanguard Short-Term Inflation-Protected Securities,Stock,Sale (Full),"$15,001 - $50,000",--,Lindsey Graham,https://efdsearch.senate.gov/search/view/ptr/5bbb799a-4bef-46a5-863a-eeaad0574157/,2022-07-13,238,112,
245,2022-06-17,Joint,BRK.B,Berkshire Hathaway Inc. New Common Stock,Stock,Sale (Full),"$100,001 - $250,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,245,100,
248,2022-06-28,Joint,QCOM,QUALCOMM Incorporated - Common Stock Option Type: Short Sale Strike price: $135.00  Expires: 06/16/2023 ,Stock Option,Sale (Partial),"$50,001 - $100,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,248,100,
249,2022-06-28,Joint,QCOM,QUALCOMM Incorporated - Common Stock,Stock,Sale (Partial),"$250,001 - $500,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,249,100,
250,2022-06-22,Joint,X,United States Steel Corporation Common Stock Option Type: Short Sale Strike price: $22.00  Expires: 09/16/2022 ,Stock Option,Sale (Partial),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,250,100,
252,2022-06-22,Joint,--,United States Steel Corporation Common Stock Option Type: Short Sale Strike price: $25.00  Expires: 03/17/2023 ,Stock Option,Sale (Partial),"$15,001 - $50,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,252,100,
253,2022-06-22,Joint,GOLD,Barrick Gold Corporation Common Stock (BC),Stock,Sale (Full),"$50,001 - $100,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,253,100,
257,2022-06-17,Joint,SCCO,Southern Copper Corporation Common Stock,Stock,Sale (Full),"$100,001 - $250,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,257,100,
259,2022-06-17,Joint,EVT,Eaton Vance Tax Advantaged Dividend Income Fund Co,Stock,Sale (Full),"$50,001 - $100,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,259,100,
260,2022-06-17,Joint,CVX,Chevron Corporation Common Stock,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,260,100,
263,2022-06-15,Joint,NVDA,NVIDIA Corporation - Common Stock Option Type: Short Sale Strike price: $150.00  Expires: 03/17/2023 ,Stock Option,Sale (Full),"$15,001 - $50,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,263,100,
264,2022-06-15,Joint,PYPL,"PayPal Holdings, Inc. - Common Stock Option Type: Short Sale Strike price: $150.00  Expires: 09/15/2023 ",Stock Option,Sale (Full),"$50,001 - $100,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,264,100,
274,2022-06-30,Self,--,Aug 22 CME Cattle,Commodities/Futures Contract,Sale (Partial),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,274,100,
276,2022-06-21,Self,--,Call Dec 22 CBT Corn,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,276,100,
277,2022-06-08,Self,--,Oct 22 CME Cattle,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,277,100,
278,2022-06-08,Self,--,Jul 22 CBT Corn,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,278,100,
280,2022-06-07,Self,--,Dec 22 CBT Corn,Commodities/Futures Contract,Sale (Partial),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/3c3a2143-08cd-4dbb-b217-2b2c76133ce5/,2022-07-13,280,100,
283,2022-06-15,Spouse,--,Office Properties Income Trust Rate/Coupon: 4.0% Matures: 07/15/2022,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/a6ce1670-29e5-4b70-bc24-f77d4ce7dff5/,2022-07-05,283,101,
286,2022-05-31,Joint,X,United States Steel Corporation Common Stock Option Type: Put Strike price: $23.00  Expires: 01/20/2023 ,Stock Option,Sale (Partial),"$15,001 - $50,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,2022-06-13,286,100,
287,2022-05-31,Joint,X,United States Steel Corporation Common Stock Option Type: Call Strike price: $30.00  Expires: 01/20/2023 ,Stock Option,Sale (Full),"$15,001 - $50,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,2022-06-13,287,100,
292,2022-05-09,Self,--,June 22 CME Cattle,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,2022-06-13,291,100,
293,2022-05-04,Self,--,Jun 22 CME Cattle,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/40602988-914b-49a7-b7d7-e82d7b0364b2/,2022-06-13,292,100,
295,2022-05-16,Spouse,--,Williams Companies Rate/Coupon: 3.35% Matures: 08/15/2022,Corporate Bond,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,294,101,
297,2022-05-16,Spouse,GSMYX,Goldman Sachs Small/Mid-Cap Growth Fund Inst Cl,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,296,101,
298,2022-05-16,Spouse,--,FIMKX - Fidelity Advisor Focused Emerging Markets I,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,297,101,
299,2022-05-16,Spouse,FCPIX,Fidelity Advisor International Capital Appreciat,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,298,101,
300,2022-05-16,Spouse,JCI,Johnson Controls International plc Ordinary Share,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,299,101,
301,2022-05-10,Spouse,LUBYX,Lord Abbett Ultra Short Bond Fund - Class I,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,300,101,
303,2022-05-10,Spouse,GSMYX,Goldman Sachs Small/Mid-Cap Growth Fund Inst Cl,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,302,101,
304,2022-05-10,Spouse,IVV,iShares Core S&P 500 ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,303,101,
305,2022-05-10,Spouse,GLD,SPDR Gold Trust,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,304,101,
307,2022-05-10,Spouse,CIBR,First Trust Nasdaq Cybersecurity ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,306,101,
308,2022-05-10,Spouse,QTEC,First Trust NASDAQ-100-Technology Sector Index Fun,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,307,101,
309,2022-05-10,Spouse,FDN,First Trust DJ Internet Index Fund,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,308,101,
310,2022-05-10,Spouse,RTH,VanEck Vectors Retail ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,309,101,
311,2022-05-10,Spouse,FINX,Global X FinTech ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,310,101,
312,2022-05-10,Spouse,NXTG,First Trust Indxx Nextg ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/1faaea57-05b9-4b83-872b-7e6d806c5c56/,2022-06-03,311,101,
318,2022-05-06,Self,LMND,"Lemonade, Inc. Common Stock",Stock,Sale (Partial),"$1,001 - $15,000",Asset held by Roundstone Ventures LLC.,"William F Hagerty, Iv",https://efdsearch.senate.gov/search/view/ptr/5286dd41-6735-41b0-be8f-374d874c3ea3/,2022-05-16,317,107,
319,2021-09-01,Spouse,LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,Sale (Partial),"$100,001 - $250,000",--,John W Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/9b809dc9-35a0-441f-a513-c3317ecedd55/,2022-05-16,318,113,
320,2021-03-15,Spouse,LBRDK,Liberty Broadband Corporation - Class C Common Sto,Stock,Sale (Partial),"$100,001 - $250,000",--,John W Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/9b809dc9-35a0-441f-a513-c3317ecedd55/,2022-05-16,319,113,
321,2021-11-12,Spouse,LSXMK,Liberty Media Corporation - Series C Liberty Siriu,Stock,Sale (Partial),"$250,001 - $500,000",--,John W Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/9b809dc9-35a0-441f-a513-c3317ecedd55/,2022-05-16,320,113,
322,2021-03-15,Spouse,LSXMK,Liberty Media Corporation - Series C Liberty Siriu,Stock,Sale (Partial),"$100,001 - $250,000",--,John W Hickenlooper,https://efdsearch.senate.gov/search/view/ptr/9b809dc9-35a0-441f-a513-c3317ecedd55/,2022-05-16,321,113,
325,2021-06-09,Spouse,TCF,TCF Financial Corporation - Common Stock (Exchanged)  Huntington Bancshares Incorporated - Common Stock (Received),Stock,Exchange,"$100,001 - $250,000","This exchange was an automatic action applied to all TCF investors, and not initiated by the stock holder.",Tina Smith,https://efdsearch.senate.gov/search/view/ptr/1d3a7fe5-fb35-4229-8ec2-f2caac84bb02/,2022-05-16,324,114,
326,2022-04-11,Self,SQ,"Block, Inc. Class A Common Stock,",Stock,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/74522dfd-7573-4918-bef7-dc2b09f172fc/,2022-05-13,325,100,
328,2022-04-29,Self,--,Jun 22 CME Cattle,Commodities/Futures Contract,Sale (Full),"$1,001 - $15,000",--,Thomas H Tuberville,https://efdsearch.senate.gov/search/view/ptr/74522dfd-7573-4918-bef7-dc2b09f172fc/,2022-05-13,327,100,
